,zip,city,state,latitude,longitude,countyname,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
14603,30216,Flovilla,GA,33.251174,-83.89284,Butts County,77200,80100,82700,83600,84200,84900,85600,86400,87400,88600,89600,90100
14604,56171,Sherburn,MN,43.660847,-94.74356999999999,Martin County,92700,92400,91800,91700,92300,93400,94900,96600,98000,99000,99100,98600
14605,67228,Wichita,KS,37.774174,-97.171098,Sedgwick County,315400,313300,312700,313700,315000,316700,320200,323400,325500,327200,329000,329800
14606,83334,Hansen,ID,42.482046000000004,-114.29899999999999,Twin Falls County,148300,148800,149700,150800,151100,151000,151700,153300,155300,156100,156100,156500
14607,21654,Oxford,MD,38.690831,-76.14666,Talbot County,595700,597600,599900,598100,599200,603500,606100,607800,608400,603000,593800,589100
14608,49402,Fountain,MI,43.930995,-86.05421,Mason County,81700,81000,80600,80600,81000,81000,82100,84700,87000,88600,90300,91100
14609,56450,Garrison,MN,46.244818,-93.8155,Mille Lacs County,154600,155600,155700,155800,155900,155800,156100,158000,159500,157500,154100,152700
14610,64734,Cleveland,MO,38.671517,-94.57953,Cass County,212900,221200,227700,229500,231300,236200,239900,242700,245200,249700,253000,254300
14611,5345,Newfane,VT,43.003271000000005,-72.65777,Windham County,193100,194600,196000,197600,198300,197400,197500,199000,201000,202300,202700,202800
14612,6254,Franklin,CT,41.609066,-72.14439,New London County,211000,213300,215700,216700,217100,218200,220200,222900,225700,228200,229600,230100
14613,13431,Newport,NY,43.215740000000004,-75.08534,Herkimer County,126200,128400,130300,131200,132500,133700,134700,136000,137700,138800,139800,140300
14614,18615,Exeter,PA,41.449135,-75.85774,Wyoming County,140300,143400,146400,147900,148200,148700,150200,152400,154100,154600,154500,154300
14615,30641,Good Hope,GA,33.766057,-83.57597,Walton County,208300,216800,223400,226200,227600,227800,227300,227600,231200,235600,238900,240800
14616,85645,Amado,AZ,31.718671,-111.09908,Pima County,154100,155500,155300,153000,152200,153100,154200,157800,164800,172400,175000,173800
14617,20137,Broad Run,VA,38.810629,-77.7057,Fauquier County,457700,462700,469200,475900,480800,481900,482800,486400,487800,486700,486800,488400
14618,22576,Weems,VA,37.680124,-76.44242,Lancaster County,215000,215800,215600,214500,213700,212600,212400,213000,215100,217600,218700,218300
14619,56331,Freeport,MN,45.67539,-94.67303000000001,Stearns County,178800,180500,180900,181700,182800,183400,183800,184000,184300,184500,184000,183400
14620,10917,Woodbury,NY,41.322344,-74.12354,Orange County,290700,297300,306900,313700,319400,325400,331500,335500,338400,340600,341900,341300
14621,14743,Hinsdale,NY,42.203691,-78.407,Cattaraugus County,69300,70100,71100,72500,73400,73600,74000,74700,74900,74400,73500,73300
14622,98342,Indianola,WA,47.74878,-122.53051,Kitsap County,391400,394500,398900,403700,410400,418700,425600,429400,432600,437900,444000,448500
14623,47468,Unionville,IN,39.251349,-86.3935,Monroe County,193800,203300,213900,219100,220500,224100,227500,228000,229200,231700,234400,236200
14624,59823,Bonner,MT,46.900409,-113.64027,Missoula County,258100,262300,267800,273600,280700,287900,290500,288900,290700,296500,300000,300600
14625,20818,Cabin John,MD,38.97511,-77.15928000000001,Montgomery County,858300,876300,895700,905900,914100,918000,918500,922000,924500,923600,924900,930500
14626,46105,Bainbridge,IN,39.761986,-86.80492,Putnam County,116000,117500,119100,120300,120800,120900,121800,123700,125700,127400,128600,129700
14627,56676,Shevlin,MN,47.506665000000005,-95.21526999999999,Beltrami County,127900,128900,129900,130800,131000,130100,128700,128600,131100,133100,133200,133200
14628,67067,Kechi,KS,37.795395,-97.27309,Sedgwick County,177000,177600,177700,177600,177500,177800,178500,179400,179700,179800,180200,180500
14629,6754,Warren,CT,41.786035,-73.35774,Litchfield County,325800,325400,324500,322600,321400,324000,327500,328000,328100,329200,327900,325600
14630,22660,Toms Brook,VA,38.949013,-78.43921,Shenandoah County,186700,187800,189100,189100,190100,191400,191500,190600,191700,194000,195900,196700
14631,60556,Waterman,IL,41.768498,-88.77539,DeKalb County,147400,149100,151500,153600,155500,157100,157800,157200,157200,158800,160700,162100
14632,20861,Ashton,MD,39.148270000000004,-76.99859000000001,Montgomery County,555100,560700,566000,571000,577800,582400,584700,587300,589400,591300,592600,594700
14633,37391,Turtletown,TN,35.098017,-84.36195,Polk County,78300,82300,86200,87700,88300,89100,90200,92200,94300,95500,96400,97400
14634,15864,Summerville,PA,41.108591,-79.19553,Jefferson County,85000,85000,85400,86200,86600,86800,87200,87900,88600,88600,88400,88500
14635,47235,Freetown,IN,38.982358000000005,-86.13561,Jackson County,122800,126200,129400,132000,135700,139500,141300,142000,143500,147000,149700,150600
14636,1340,Colrain,MA,42.673371,-72.73104000000001,Franklin County,188600,184500,181800,181000,182000,183100,183500,183300,183600,185800,189000,191100
14637,12185,Valley Falls,NY,42.884778999999995,-73.53703,Rensselaer County,171900,177700,181100,183000,184600,184500,183400,182700,180700,178200,177000,176700
14638,55956,Mazeppa,MN,44.272368,-92.53501,Wabasha County,214200,216400,218200,219200,220200,220700,221900,226100,231300,234900,237400,240100
14639,59920,Kila,MT,48.034766,-114.49865,Flathead County,309200,315900,322400,325600,329000,332000,333100,331600,332000,335600,340700,344100
14640,66013,Bucyrus,KS,38.733271,-94.6957,Miami County,325200,335300,344400,348700,353600,361400,368300,371700,373400,372600,368500,365100
14641,85928,Heber,AZ,34.563994,-110.55928999999999,Navajo County,219800,223000,225600,225800,226200,227900,229400,230800,231900,232000,234200,238400
14642,15747,Rayne,PA,40.763402,-79.14759000000001,Indiana County,120800,120700,120200,120200,120800,122100,123600,124200,124300,125000,125900,126400
14643,56455,Ironton,MN,46.483523,-93.99978,Crow Wing County,108700,108300,108200,108800,109300,108800,108900,110800,113900,116300,117600,118200
14644,74554,Krebs,OK,34.926507,-95.72048000000001,Pittsburg County,50500,51200,52500,53600,55000,56000,56200,55500,55700,56800,57600,57500
14645,15955,Croyle,PA,40.324295,-78.7063,Cambria County,104200,103200,101800,101900,101700,100600,99600,99100,99100,99400,99400,99200
14646,22949,Lovingston,VA,37.780882,-78.89239,Nelson County,164500,167000,167800,167500,168300,168400,169100,171500,174000,175000,174700,173600
14647,51355,Okoboji,IA,43.38762,-95.13802,Dickinson County,587000,578300,555700,547200,551000,560200,571100,581300,593300,605200,614800,623000
14648,66052,Linwood,KS,39.01201,-95.06283,Leavenworth County,174800,179700,184100,186200,187500,188700,189600,191000,192600,193600,194200,194900
14649,73067,Ninnekah,OK,34.909551,-97.9436,Grady County,102600,106800,110600,112200,114200,116300,117600,117300,117500,118800,120200,120800
14650,14034,Collins,NY,42.498791,-78.8835,Erie County,111700,109300,107400,106600,104700,100500,96700,96300,96400,96600,97000,97900
14651,17582,Manor,PA,39.993398,-76.45568,Lancaster County,202500,205300,207900,209400,209500,209100,209300,210000,211000,212400,213800,214300
14652,23065,Gumspring,VA,37.801783,-77.92430999999999,Goochland County,190900,190100,189800,189100,188400,189000,191500,193100,194100,195800,197900,199300
14653,13843,Butternuts,NY,42.533274,-75.38008,Otsego County,95700,96400,96200,96700,98500,101100,102300,102600,102500,102700,102900,103700
14654,45860,Saint Henry,OH,40.400409,-84.51744000000001,Mercer County,207800,208500,208300,209300,209500,208100,207800,210900,214600,217100,218200,219300
14655,55054,Elko New Market,MN,44.571056,-93.35426700000001,Scott County,304100,305700,306900,307800,309700,310600,310500,310400,311000,312300,313700,314600
14656,61744,Gridley,IL,40.740728999999995,-88.88790999999999,McLean County,123100,122200,121000,121300,123200,124700,125000,123700,121200,117400,115200,114800
14657,66050,Lecompton,KS,39.025994,-95.43138,Douglas County,211500,208100,205300,206200,206000,204900,204100,206700,214200,223800,228500,230000
14658,15928,Davidsville,PA,40.23741,-78.92978000000001,Somerset County,132300,133000,132800,132000,131700,132800,133600,133300,133500,134500,136500,138500
14659,47260,Medora,IN,38.846345,-86.18327,Jackson County,72100,73400,75300,76600,77600,78900,80600,81000,82200,85400,87700,87800
14660,67560,Ness City,KS,38.443723,-99.92622,Ness County,68800,68500,68400,68400,68400,68400,68300,68300,68300,68500,68600,68700
14661,83845,Moyie Springs,ID,48.720842,-116.13626000000001,Boundary County,222000,222900,228300,233900,233200,232400,240600,249000,250700,250000,251200,252800
14662,1474,Townsend,MA,42.669408000000004,-71.74578000000001,Middlesex County,292000,292700,291500,292000,294300,295900,296200,296200,296000,295600,294600,293900
14663,13343,Watson,NY,43.743932,-75.34971,Lewis County,103600,103400,104000,105400,106200,106700,107400,107800,107900,108900,110400,111200
14664,64648,Jamesport,MO,39.977934999999995,-93.80694,Daviess County,151100,149700,149100,148300,145400,141800,140200,139900,139600,139800,141700,143300
14665,73095,Wayne,OK,34.913215,-97.30452,McClain County,79000,79200,79000,79200,80100,80600,81300,81800,81400,81400,82500,83400
14666,83522,Cottonwood,ID,46.041157,-116.38568000000001,Idaho County,193000,192400,191500,189700,188900,189000,191400,196900,201000,201700,203000,205800
14667,21838,Marion Station,MD,38.018482,-75.7389,Somerset County,111600,114100,115300,114600,114200,114500,114100,112500,112600,114200,116200,117700
14668,37713,Bybee,TN,36.081083,-83.13505,Cocke County,67800,70300,72800,74200,75100,75200,75000,75600,76800,77200,76900,76800
14669,42355,Maceo,KY,37.86975,-86.99535,Daviess County,97100,97900,99700,101400,101700,100800,100500,100200,100100,100500,100800,100100
14670,57003,Baltic,SD,43.726265999999995,-96.74701999999999,Minnehaha County,179300,183400,187000,187500,186900,187200,188600,189500,189500,190000,191200,192400
14671,74022,Copan,OK,36.909076,-95.96576999999999,Washington County,87200,88900,90400,90900,92300,92800,92100,91200,91300,91600,91700,91400
14672,12059,Berne,NY,42.621933,-74.05574,Albany County,202300,203000,204500,206100,208500,210500,213100,216600,219500,220300,220200,219200
14673,18435,Lackawaxen,PA,41.497510999999996,-75.01149000000001,Pike County,146400,147100,147100,146700,145100,144800,148800,154200,158400,163600,168100,169800
14674,37050,Cumberland City,TN,36.373626,-87.63158,Stewart County,91300,93400,95300,95200,95500,96700,97800,99300,101000,102000,103300,104700
14675,44441,Negley,OH,40.776151,-80.54966999999999,Columbiana County,112300,113500,114600,115100,115600,116100,116300,117100,118100,119100,120500,122200
14676,45359,Pleasant Hill,OH,40.053483,-84.35202,Miami County,123000,125700,128800,131700,133200,133300,133100,132800,132400,132200,132900,133800
14677,46182,Waldron,IN,39.457143,-85.67065,Shelby County,122000,124200,126900,128600,128200,128000,128500,128100,128100,129800,131200,131800
14678,47946,Francesville,IN,40.986799,-86.87659000000001,Pulaski County,93700,94300,94700,94700,95400,95900,96400,97900,99700,100800,101800,102600
14679,49264,Onondaga,MI,42.443387,-84.56022,Ingham County,139500,137400,135900,135500,136500,137200,137200,138700,142300,145100,145500,145400
14680,55084,Taylors Falls,MN,45.424065,-92.68321,Chisago County,178000,178200,179000,180200,181300,182700,184200,186100,186600,184500,185600,191000
14681,49033,Battle Creek,MI,42.239592,-85.09307,Calhoun County,156800,157600,157800,159300,161500,162300,162100,162100,162800,163100,163200,162900
14682,95689,Volcano,CA,38.473857,-120.59421,Amador County,295800,299300,300800,300100,298200,296900,297700,297000,297600,300600,303900,305000
14683,13660,Madrid,NY,44.758378,-75.14571,Saint Lawrence County,82500,83000,83000,83000,83400,84200,84900,86200,86300,84000,81200,79900
14684,15428,Lower Tyrone,PA,40.060912,-79.65886,Fayette County,84800,84900,85100,85300,86000,86500,86500,87500,90600,93600,95900,97700
14685,24594,Sutherlin,VA,36.635902,-79.1968,Pittsylvania County,90600,93200,96800,98900,100100,101900,102700,102600,103000,104600,106000,106900
14686,38856,Marietta,MS,34.481995,-88.45205,Itawamba County,80800,80100,79900,81900,85100,87100,87800,88200,88200,88200,88900,90300
14687,46048,Ingalls,IN,39.956340000000004,-85.80252,Madison County,111100,113200,112400,112600,114700,118100,120300,121200,121000,120600,120800,121000
14688,89411,Genoa,NV,39.012361,-119.83288,Douglas County,645300,665300,679600,683200,681800,680800,690300,708900,724000,732900,742300,749000
14689,12137,Duanesburg,NY,42.862695,-74.11759,Schenectady County,176900,177900,178300,177800,176500,175700,176000,177500,179600,182300,184400,185100
14690,53517,Blue Mounds,WI,43.031138,-89.83672,Dane County,288500,290600,291500,291600,292300,293200,293900,296100,299200,301800,305000,308400
14691,83241,Grace,ID,42.525021,-111.7509,Caribou County,155700,158200,159100,159700,161700,162500,162200,163600,166500,168900,172400,175600
14692,1068,Oakham,MA,42.349769,-72.04413000000001,Worcester County,266300,267900,268800,269700,271400,275300,280600,284900,287800,289400,290100,290400
14693,14481,Leicester,NY,42.780121,-77.91499,Livingston County,117000,118200,118800,119700,120400,121000,121400,121700,121100,119300,116800,115900
14694,27208,Bennett,NC,35.559258,-79.54590999999999,Chatham County,117000,116300,116700,117500,116400,115300,114600,112600,111000,113000,115300,116000
14695,61047,Leaf River,IL,42.139244,-89.3968,Ogle County,87200,85600,84600,83800,82800,82300,82500,82600,83500,84900,85100,84800
14696,10986,Stony Point,NY,41.271543,-73.98676,Rockland County,432600,431900,431300,434700,441200,446900,450500,452100,446400,438300,431100,424700
14697,13083,Boylston,NY,43.647881,-76.0167,Oswego County,103600,102500,102700,103200,103100,103300,104100,104400,105300,106500,107400,107500
14698,17024,Saville,PA,40.413024,-77.30162,Perry County,165700,166700,167200,167700,168900,170200,170700,172000,174500,174700,174100,174800
14699,22542,Rhoadesville,VA,38.296355,-77.88379,Orange County,196200,197000,198300,200300,202800,205100,206900,208400,209300,209900,210100,210300
14700,51551,Malvern,IA,40.998667,-95.58941,Mills County,129500,131200,133600,135200,135900,135500,135400,137300,140300,141900,142600,142900
14701,53579,Reeseville,WI,43.296299,-88.86721,Dodge County,132800,128400,124900,127500,131100,132300,135000,137600,137500,136900,137900,138500
14702,64125,Kansas City,MO,39.104887,-94.49540999999999,Jackson County,47500,47700,47800,48500,49800,50400,49100,47300,46800,46800,46700,46200
14703,12463,Catskill,NY,42.174411,-74.01599,Greene County,164800,166100,166900,168100,169300,170100,170600,171700,172800,172900,173100,173900
14704,14711,Belfast,NY,42.319654,-78.13384,Allegany County,62000,62400,62900,63600,64000,64800,66100,67400,68700,69800,70100,70000
14705,23084,Kents Store,VA,37.90198,-78.09647,Fluvanna County,176500,178300,178800,179600,180900,183000,185100,186900,187300,188200,190200,192100
14706,55031,Hampton,MN,44.607553,-92.98548000000001,Dakota County,280200,282600,285300,288200,290300,291100,292200,295200,298900,301300,303500,306800
14707,97107,Bay City,OR,45.534203000000005,-123.88468,Tillamook County,226200,223500,217700,214700,214700,215600,216400,218200,223200,230400,236900,240000
14708,62351,Mendon,IL,40.094396,-91.26558,Adams County,92900,92300,91200,90300,88700,86200,84800,85300,86100,86100,85800,85300
14709,74637,Fairfax,OK,36.577618,-96.69529,Osage County,33200,33200,34000,35100,35300,35300,35400,35200,35000,35800,36800,37100
14710,78623,Canyon Lake,TX,29.960139,-98.21846,Comal County,264600,271500,279600,285800,290400,294900,298300,300500,303100,303700,300900,297800
14711,15321,Cecil,PA,40.322872,-80.18745,Washington County,184600,190800,197200,202400,206100,208800,209600,205600,197400,189900,189100,192500
14712,21036,Dayton,MD,39.24367,-76.99781999999999,Howard County,646200,651500,655600,657300,662000,668700,670000,669200,668000,667200,665900,665700
14713,20842,Dickerson,MD,39.220859999999995,-77.41699,Montgomery County,416900,425200,433900,440500,444000,444200,442300,444700,449700,453600,455000,457500
14714,30572,Suches,GA,34.731084,-84.07943,Union County,176100,175300,173000,171200,170600,172300,174200,174300,174800,176700,179000,180100
